Orbiter1.MoonInertial.X   Orbiter1.MoonInertial.Y   Orbiter1.MoonInertial.Z   Orbiter2.MoonInertial.X   Orbiter2.MoonInertial.Y   Orbiter2.MoonInertial.Z   Orbiter3.MoonInertial.X   Orbiter3.MoonInertial.Y   Orbiter3.MoonInertial.Z   
4866.291350147687         -3662.824719618191        -5402.702000245423        -4871.273344976013        -834.6825068382313        -1324.017200137721        -1111.761941726203        -5699.374248741602        -8539.939354747185        
4879.572718955693         -3641.610935985576        -5370.776811482297        -4889.759268322174        -868.9311869549565        -1375.596204640839        -1085.992575012264        -5703.560355801892        -8545.884091903426        
4892.693263751629         -3620.277409603179        -5338.674601264269        -4907.614444472652        -903.067747787165         -1426.997751585004        -1060.205550455925        -5707.655524520262        -8551.692109014984        
4905.65118062633          -3598.823829280387        -5306.394933249569        -4924.84989711555         -937.0902408426628        -1478.219086618745        -1034.401302455517        -5711.659806435113        -8557.363487730967        
4918.444640329515         -3577.249882593518        -5273.937369667139        -4941.476407443464        -970.9968379876227        -1529.257632010442        -1008.580264133285        -5715.573251916154        -8562.898307950585        
4931.071787770925         -3555.555255933257        -5241.301471394836        -4957.504519442882        -1004.785825259751        -1580.110977460747        -982.7428673678369        -5719.395910167252        -8568.296647827519        
4943.530741509981         -3533.739634554018        -5208.48679804182         -4972.94454515868         -1038.455597003631        -1630.776871397946        -956.8895428263349        -5723.127829228644        -8573.558583774167        
4955.819593232969         -3511.80270262633         -5175.492908035492        -4987.80656992257         -1072.004650311661        -1681.253212729905        -931.0207199963625        -5726.769055979967        -8578.684190465981        
4967.936407218105         -3489.744143292482        -5142.31935871279         -5002.10045753431         -1105.431579754164        -1731.538043028588        -905.1368272175896        -5730.319636142463        -8583.673540845426        
4979.879219787545         -3467.563638724736        -5108.965706416464        -5015.835855387209        -1138.735072383075        -1781.629539124115        -879.2382917132636        -5733.779614281491        -8588.526706126228        
4991.646038746461         -3445.260870186961        -5075.43150659604         -5029.022199530009        -1171.913902995351        -1831.526006086031        -853.3255396215536        -5737.149033808964        -8593.243755797157        
5003.234842808452         -3422.835518099659        -5041.716313914454        -5041.668719658657        -1204.966929641494        -1881.225870571274        -827.3989960264589        -5740.427936985798        -8597.824757625931        
5014.643581007025         -3400.287262108352        -5007.819682359695        -5053.784444032179        -1237.893089366844        -1930.727674519207        -801.4590849888918        -5743.61636492383         -8602.269777663052        
5025.870172093069         -3377.615781155822        -4973.741165362444        -5065.378204308392        -1270.691394172143        -1980.030069174943        -775.5062295772077        -5746.714357588324        -8606.578880245273        
5036.912503917294         -3354.820753557957        -4939.480315919616        -5076.458640295197        -1303.360927183414        -2029.131809423299        -749.540851897822         -5749.721953800006        -8610.75212799944         
5047.768432797748         -3331.90185708378         -4905.036686724139        -5087.034204614727        -1335.900839018112        -2078.031748416834        -723.5633731254202        -5752.639191236987        -8614.789581845689        
